Food_code	DR2IGRMS
58100320	142.5
58104750	39.75
54401075	90
74402200	87.75
94000100	525
91705030	26
94100100	540
94100100	360
22600100	16
31105090	46
51154100	52
75506010	7.81
74401010	5
14010000	21
93101000	720
92410710	558
71401032	110
74401010	20
53520110	54
92308000	1024
27214110	133.5
93101000	360
52102040	80
14107010	28.35
11113000	61
92101000	480
53710400	40
63203010	148
11433990	150
94100100	960
75113000	8.75
63223020	38
63203010	37
61119010	45
83112950	44.1
25230780	226.8
51101000	56
14104100	21
53204100	40
94100100	480
26155110	53.33
82104000	40.5
75226010	114
94100100	360
94000100	120
63101000	182
51301010	26
25240000	56.7
14410110	21
63137010	178
11513500	248
73102211	16.8
94100100	480
58104120	132
14410110	10.17
11513500	496
51401020	29
81104100	4.7
11514120	496
91108000	1
94000100	240
75601200	811.56
54325000	24
92308020	480
91108000	2
94000100	240
94000100	240
56205130	79
81104100	4.7
24123120	70
75311110	91
81104100	4.7
92308020	240
91108000	1
53206000	120
94000100	240
91511010	180
83112500	44
24201000	63.79
74101000	46.5
75122000	15
75113000	13.13
94000100	240
92308020	240
91108000	1
11112110	244
51401020	29
42202000	32
92101000	1800
91745040	240
94100100	1014
92541010	449.19
27510376	370
71401030	145
74401010	70
53301070	120
92410710	992
57223000	30
11100000	91.5
11511000	248
54401081	28
58126130	142
92510610	124
64100200	992
94000100	126
27146350	126
41420300	9
58150110	124.5
53208000	60
58101345	309
74402110	45
94100100	507
54401081	8.75
61210220	248
64401000	30
51186010	58
81101000	4.73
94100100	501
63127010	13.8
63141010	82
63149010	12.2
63109010	13.8
63123000	20
91731000	28
26319130	25
26137130	38.25
94220215	600
28340690	269
54325000	12
71200140	28
93502000	56
24153220	80
27363100	61
91706000	47
91705310	113
91745010	28.8
95310600	155
92541010	201.5
71200100	50
24127220	175
24167220	55
24198731	64
94100100	315
92410510	333.5
71401030	55
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
92410310	372
53521110	64
27510175	160
94100100	450
53521110	64
94100100	480
14610520	30
27212100	373.5
27446315	135
62109100	10.31
63123000	151
55200020	80
91301510	15
61210250	248
94100100	3840
51154100	28
25220425	28
14410110	21
92410360	372
27142200	86
71305050	62.5
55101000	150
91301020	82
63107010	118
94000100	240
58145112	230
53206000	60
94000100	240
22701010	70
71600950	137.5
92410320	360
94000100	240
92101000	240
12210210	60
94100100	360
83106000	44
27446300	344
92307500	960
94100100	240
94100100	240
28320160	90
75611010	93
57237100	20
92101000	525
12210420	5.88
91107000	3
32130100	154
94100100	507
27317010	227
74402150	32
27550100	282
71401030	110
92410710	744
91718100	42
58100120	1668
94100100	480
58101345	786
92410310	775
91705420	9
94100100	300
63107010	354
11112110	1220
94100100	270
92161000	195
91302010	7.06
62113100	16.8
27450060	119
51501010	56
71200140	70.88
94000100	435
63129010	51.75
94000100	435
25221500	56
92161000	195
91302010	7.06
54408016	18
92308000	248
62113100	25.2
94000100	210
75201034	78.5
64401000	1.25
74101000	91
14010000	11.77
75109400	1
26319160	88
83106000	29.4
73101010	6.88
75109000	7.5
75117020	6.67
75115000	2.92
75122000	9.31
14104400	6.25
51185000	3.33
75114000	52.5
75510000	4
94000100	315
62113100	16.8
94000100	210
93102300	300
92308000	155
51180010	69
42202000	5.33
11112110	122
94100100	480
51101000	56
25230785	56
14104100	42
63107010	136
94100100	480
55101000	23.88
55101000	74.61
22600200	32
25221860	105
63223020	36
94100100	480
92410310	667
94100100	1740
11111000	198.25
55101000	37.31
91301250	104.99
22600200	8
61119010	262
58164570	237
27145000	183
91745100	13.2
13110100	27.75
27564060	102
14104100	7.06
74401010	5
61119010	131
53710906	21
92101000	510
12210210	30
58120110	310
92410310	402.5
24123301	120
71104090	160
11111000	533.75
75109000	80
94000100	330
11434020	150
57316380	18
63107010	50.5
94100100	253.5
94100100	253.5
24202060	230
73402010	75
94100100	507
94100100	253.5
42110110	47.33
58100800	238
54325000	27
94100100	507
61125010	152
94100100	253.5
57349000	23.06
11111000	61
91108000	1.5
92101000	157.2
91108000	3
53206000	31.5
94000100	1113.6
91760500	78
58146433	246
24120120	123
92101000	157.2
91108000	3
53206000	31.5
61210220	162.44
53240000	48
13110100	120
57339500	80
11112110	244
63123000	151
58106200	225.25
71401032	120
24122131	120
58145112	460
94000100	240
71200100	28
42302025	112
63101000	182
53209100	90
53108200	40
54401090	28
54401081	28
94100100	507
58130016	250
83112500	29.4
75113000	35
75117020	10
51185000	2.5
75107000	4.46
92309000	372
13120790	107
94100100	507
11113000	488
53729000	34
63107010	118
56205018	195
27141500	508
75111000	158
53104500	57
61210250	496
91734100	17
54401110	30
58106200	244.8
63101000	149
75224021	80
11113000	457.5
13110100	360
94000100	435
92101000	2160
12120100	60
91101010	50
94000100	720
58106205	149.1
94000100	480
94000100	720
58106702	362.62
54408415	120
14010000	56.7
94000100	480
92103000	180
94100100	240
41104011	67.5
52215100	72
94100100	507
27510631	145
94000100	3840
93101000	720
92306700	195
53240000	20
56205002	91.69
22701020	117.25
92410310	186
94100100	120
52215200	45
41104011	157.5
11112110	122
94100100	195
94100100	525
58130014	187.5
13140700	66
63126500	69
94100100	435
92513000	1015
14640105	116
94000100	345
13110100	111
71102990	160
74401010	60
51301750	105
11112110	244
27420510	162.75
56205008	138.25
92101000	195
11112110	81.33
54202020	18
56205008	88.88
75211031	116.25
26100120	113
92303010	255
32130020	108
56205008	158
94000100	480
92101000	240
11320000	61
61204010	23.5
75113000	140
75117020	40
75224010	54.99
24100020	135
94000100	480
32105230	172
14104250	126
56205000	316
94000100	480
92302000	480
91108010	1.2
94000100	2400
52302500	150
28345110	1448.75
75234027	20
21407120	175
92308050	1207.5
91108010	3
61204010	23.5
53729000	45.36
53714200	35
92101000	360
12210210	20
92101000	360
12210210	20
58101555	180
12310100	43.13
63409015	7.5
26319145	30
93301190	225
93101000	1080
58130016	187.5
93502000	126
94000100	150
94000100	315
32130110	156
92114000	255
11210050	47.25
25221405	70
53360000	126.97
94100100	507
63101000	298
53121270	54.4
25221215	2.19
51157000	38.25
75140990	1.14
94100100	507
94100100	507
56201052	180
32130170	75.75
22600200	16
23322100	20
61210250	155
51101000	112
25230210	112
83110000	39.17
14410110	42
71200200	28.5
92410510	325.5
58106555	124
58106625	276
92410310	372
94000100	1440
56203086	170
51301700	105
42202000	21.33
42302020	112
75503040	12.5
71202000	8.33
42111100	9.13
93401020	150
58134620	500
52302010	260
81103080	19.08
11112210	228.75
94000100	315
92101000	255
11220000	6.33
58157310	1478.44
92101000	255
11220000	6.33
58157310	824.81
54001000	24
94000100	315
26100160	7.5
24143220	110
72201211	14.18
56205018	170.63
94000100	315
63101000	298
94000100	240
57339000	22.75
91101010	25
11112110	76.25
58407030	131.06
92582110	124
54401065	113.4
92511015	248
54301010	12
25230780	28
14104100	20
92530610	62
53209015	22
58101945	106.75
92530610	77.5
92101000	195
91101010	12.5
12120100	15
22600200	32
51180010	105
91401000	6.67
94100100	480
51401010	64
25231110	56
83107000	4.58
75113000	12
74101000	40
71200100	170.1
94100100	180
91801000	4
92101000	180
83106000	29.38
75111000	59.5
74101000	180
75117020	53.33
75122200	37.25
75122100	37.25
75114000	175
54403056	170.1
94100100	960
92101000	600
12210210	30
58161530	285
73303010	307.5
14108010	12.5
94100100	1014.45
94100100	1014.45
94100100	1014.45
58161530	285
41104020	270
83112500	29.38
93102000	720
27540190	143
92308000	512
56205004	163
21302000	59
75205021	125
94000100	120
58106200	76.5
92308500	512
94100100	855
92101000	510
11113000	15.25
51301020	50
81104100	4.85
58147510	612.81
94100100	480
54338010	6
14107010	5.5
26137123	198.45
72201223	45.28
73102217	45.28
56205008	59.25
94100100	105
63149010	85.5
56203056	135
63107010	118
94000100	60
51300110	72
25230780	84
83204000	10.42
71200100	28.35
92510610	310
94000100	60
94000100	60
58145170	345
75418040	217
75211031	77.5
92510610	310
13110200	259.5
94100100	240
53520110	54
92111010	255
91101010	2.08
12210400	0.98
58106720	147.5
92410340	201.5
94100100	240
27211400	165
75101800	50
81101000	4.73
63101110	143.44
71508010	120
94000100	345
13110100	120
92410310	248
92410310	248
27510388	300
92410310	248
94000100	360
91721000	132
57123000	21
11112110	91.5
63101000	298
94000100	195
92410310	372
27214110	183
58147510	92.5
53105270	117
13110130	74
94000100	195
13230130	113
94100100	195
56205190	315.38
72128227	297.07
22000220	141.87
41420010	325.5
74402150	2.59
75211031	135.63
63149010	572
94100100	345
58112510	100
58121620	100
94100100	345
63149010	286
42112200	56.25
94100100	120
11111000	320.25
31105030	92
41104011	22.5
75117020	42
52215100	140
43102000	9
14131500	42
11111000	320.25
58104835	360
92308500	899
94000100	480
58104905	144
11514140	248
94000100	480
55103100	40
81101010	9.44
91301250	78.75
25221405	70
11113000	244
94000100	480
95101000	256
94000100	480
95320200	248
53109200	32
94000100	480
94000100	480
22701020	264
74406010	93.75
75205022	135
41104050	90
94000100	480
92306700	210
11111000	122
57213010	16.31
11111000	91.5
94100100	360
61210250	201.5
94100100	360
56205008	138.25
41102120	101.25
21102130	106.81
94100100	360
58402100	183
61210250	155
54325000	6
11111000	122
94100100	711
25221405	40
22600200	16
32130160	166
52102040	40
71403020	400
61210220	496
53209015	33
56205008	158
24142300	120
75205013	79
92410310	496
92101906	248
95220000	34
94000100	180
94100100	240
83204500	30
75113000	45.94
74101000	90
75111000	29.75
24100020	135
92410370	495
94100100	240
27213000	514.5
75211031	38.75
75221017	26.25
74401010	15
92410510	372
53244020	84
94100100	507
54301010	3
14106200	27
57355000	15.19
11111000	488
92582110	248
22101120	168
74402150	31.13
58145110	86.25
41810250	4
92541010	325.5
57213000	14.5
94000100	870
53520110	25
58145112	115
73101010	40
83112500	14.69
63101000	136
11112110	244
63101110	63.75
54304020	25
64104010	248
63101000	37.25
27445110	72.33
94000100	2880
58100010	444
74402150	46.69
71200120	21.88
58100100	540
25221405	70
32130070	174
64104030	449.5
21500310	184.08
75205023	153
94000100	315
64104030	325.5
71200110	25
92308020	315
91101010	25
94000100	315
24123301	101.25
75311012	182
94000100	315
64104030	325.5
94000100	315
57321900	40
11112210	244
92161000	360
91301100	5.04
94000100	240
51601020	36
25230780	56
83107000	9.17
75506010	5.21
75113000	8
74101000	20
75503010	74
92410210	360
42110150	17.75
94000100	240
83112500	14.7
72125100	54.69
22600100	8
24100000	33.75
63105010	50.25
74101000	91
14101010	16.88
93401020	360
94000100	240
53215500	10
94000100	240
94100100	480
55200060	40
63107010	101
95201500	12.5
94000100	360
94100100	480
24198746	80
71200200	12
94100100	480
27343020	324
51121075	44
92309000	184
31105030	80
74402350	1.28
94100100	126.75
28315140	134.44
92410510	372
92530410	184
57123000	36.75
11112110	183
94000100	315
32130310	194
11112110	244
51101010	25
81103080	4.77
94000100	315
28355110	442.25
92309500	744
55200040	40
81103080	4.77
32130120	50.5
22600210	24
56203067	121.25
91101010	100
61210220	124
51101000	56
25230210	56
83110000	14.69
14410110	21
28110380	284
94000100	120
57213000	38.06
31103010	88
61210220	124
58150330	358.88
92410310	108.5
58106514	162
13120700	78
92309000	155
51301020	50
33001010	153
94000100	525
56205001	244.5
24122151	101.25
94000100	690
58146223	500
92309500	506
94000100	195
94000100	870
94000100	870
92101000	120
91101010	3.5
12210400	3
94100100	345
57329000	73.5
11111000	198.25
32130110	176.75
22600200	32
71403020	300
74401010	30
74402150	5.19
94000100	120
92101000	525
91101010	7
12210200	30
63149010	572
63141010	168
92101000	345
91101010	7
12100100	30
83112500	29.4
75114000	45.94
41205016	94.88
58163405	91.13
58101450	115
74402150	15.56
14010000	14.13
92308020	264.5
91101010	3.5
61204010	5.17
92101000	525
91101010	7
12210400	5.88
53206000	45
93401020	345
74101000	136
14410110	70
58110110	78
91361010	10
83112500	29.4
75114000	30.63
53104500	171.06
58106514	274.83
58106655	396.97
92308020	264.5
91101000	7
61113010	14
94100100	75
94000100	8400
25210210	114
58145112	345
54338100	50
83102000	58.75
75113000	63.44
51185000	10
14010000	28.25
58146222	453.13
14108010	12.5
92410310	542.5
27111406	142.88
92410310	542.5
27111406	142.88
61210220	124
32130000	54
51186010	29
81101000	4.73
94000100	300
94100100	300
11113000	183
94000100	300
27450068	59.5
51300110	36
92510960	248
14109010	21
14104100	4.25
73101010	40
83112500	14.69
75107000	26
75127750	6.8
93401020	150
94000100	300
83106000	14.7
75113000	26.25
74101000	68
58131510	160
73303010	51.25
13250000	85
94000100	300
92101000	720
91101010	16.67
12210400	3.92
53521140	130
27564440	269
92410310	372
93101000	1080
51101000	56
25230210	56
81101000	18.92
14410110	42
74602010	266
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
94000100	720
58100000	198
63137010	148
94000100	240
42302025	112
54403045	22
94000100	240
63101000	149
27111406	254
12310100	14.38
14104100	10.59
56205014	98
52202060	155.51
94000100	240
95110010	325.5
21000100	25.13
41101020	11.25
94100100	435
92307500	870
21000100	75.38
41101020	33.75
74402150	31.13
14120010	14.13
54401121	32
27510312	180
71401031	15
74401010	5
93102000	720
75503010	35
93401010	105
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
11000000	NA
61210220	248
92101000	120
11112110	30.5
51101010	25
81101000	1.18
91401000	6.67
54338000	15
14420100	5.08
51101000	28
25221500	28
81104560	4.31
75113000	8
14110010	7.06
92101000	240
11112110	61
63101000	182
24152231	70
13110100	80
91301080	18.75
42112210	6.25
63101000	182
54338000	12
14420100	15.25
94000100	120
42112210	2.08
54408016	27
92410510	124
94000100	63
71202500	14
56203066	180
62109100	2.29
51101010	50
92101000	345
91200040	1
12210260	5
63107010	101
83210100	30
73101010	20
74101000	34
75113000	26.25
24100000	101.25
94100100	480
63123000	151
75311012	91
92410320	240
63101000	149
24198683	200
43102100	46
94100100	480
11434200	113
94100100	120
92308000	1334
58101620	149
58101345	131
56205011	147
41104011	135
71601050	412.5
22701020	78
92410710	372
94100100	1080
53206000	60
13210280	391.5
92114000	435
12210210	7.5
94100100	195
51300120	33
81103080	4.77
91406500	20
27343020	212.63
94100100	315
73210110	35
63107010	39.33
63119010	160
94100100	150
56205008	138.25
27450750	162.75
27150210	16.3
94100100	195
11112110	198.25
63119010	120
94100100	150
32130020	46
22600210	8
56203067	10
51101000	28
25230210	28
83110000	7.35
14410110	10.5
53108200	42
27212050	10.25
94000100	72
57213000	58
11112110	244
25221310	75
51154010	45
74401010	5
71508005	157.5
92510960	496
24198736	240
74406010	46.88
71602950	137.5
92510960	496
11111000	213.5
31105030	23
54350010	0.54
54350010	0.54
63123000	20
63137010	7
63101000	8.5
11111000	213.5
11111000	213.5
92101000	360
91107000	1.5
12210310	5
92111010	360
91107000	1.5
12210310	5
63107010	118
54103000	60
92410720	360
83112500	14.7
73101010	24.75
75105000	20.03
72116000	31.72
75113000	31.72
53118100	24
63223020	166
12140000	45
54403056	83.13
92410720	360
91705300	32
25221405	20
75216111	195.56
81101010	9.44
92410720	180
91705300	32
58104750	95
78101000	899
94100100	195
63101000	149
71000100	40
94100100	195
54304020	8
63105010	201
94100100	195
94100100	195
63101000	149
42101130	9.6
31105030	69
11111000	320.25
91302010	21.19
51109100	56.55
61210250	241.5
71200100	26.56
94100100	330
57349000	74.31
11111000	76.25
24164010	165
75143000	63.88
56205002	213.94
63101000	182
53105275	90
13110100	194.25
54403052	19.94
92410350	360
51101010	50
75649150	256.06
11000000	NA
11000000	NA
11710638	122
57805000	15.2
94100100	60
11000000	NA
67102010	99
54350010	1.35
76604500	113.4
94100100	60
11000000	NA
11710638	122
92101000	480
12210200	30
91101010	16.67
24157320	110
92410310	372
94000100	360
27111420	254
51101000	56
94100100	246
42111040	10
11000000	NA
11000000	NA
11710358	91.2
11000000	NA
11000000	NA
11000000	NA
11000000	NA
92541010	542.5
54301030	15
57213000	21.75
11111000	183
51101000	56
25230210	56
75506010	10.42
92541010	542.5
71401000	100
92410310	372
25210210	57
92541010	542.5
41208030	332.06
91101010	25
81101000	14.19
92410320	360
92410320	360
58130011	186.3
92410370	600
93502000	56
92410370	600
94000100	111
93502000	56
92410370	600
94000100	111
31105040	92
51180010	105
14301010	58
22600200	16
53346000	355.39
58105110	122
11112110	732
51101000	28
25230210	56
63105010	5
14104100	21
94100100	507
24198741	100
71401030	30
92510960	496
94100100	120
58101347	309
92410550	368
24157320	110
24147320	85
71501040	62.5
92530610	184
13110100	240
24142300	45
24152230	75
58163410	60.75
71601010	137.5
41104080	45
92410360	620
94000100	870
94000100	870
32202050	128
94000100	525
94000100	525
94000100	525
94000100	345
94000100	345
94000100	345
58130016	331.2
94000100	345
94000100	345
94000100	345
94000100	525
27510215	155
74401010	15
71202500	45.31
94000100	345
94000100	345
94000100	345
94000100	345
54403056	46.38
94000100	210
94000100	210
94000100	90
31103010	44
92101000	240
91101010	6.25
12210200	15
54318500	3
94100100	480
21101120	134
83112500	58.75
72116000	207.81
94100100	240
11432000	245
63127010	308.13
54318500	3
94100100	240
31103010	50
71900100	118
61210250	248
94000100	240
11112110	350.75
56203130	489
25221910	113
54301030	18
